ChathamIsland
NZ_DOE
43.92°S     176.50°W
16-sept-83  11-Oct-1996
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Air         Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4         NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Al/0.08     Air         Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       nmol/m3     µg/m3
Jan         N           41          41          41          41          41          41          17          10          22          22
Jan         Mean        9.636       0.49        1.854       5.633       18.318      0.436       0.0129      0.617       4.718       0.0851
Jan         StdDev      5.669       0.45        0.866       3.233       10.515      0.306       0.0062      0.294       6.766       0.1221
Feb         N           46          46          46          46          46          46          17          17          20          20
Feb         Mean        9.012       0.57        2.05        5.279       17.169      0.721       0.0148      1.099       7.34
Feb         StdDev      4.275       0.461       0.832       2.379       7.736       0.701       0.0053      1.036       11.059
Mar         N           59          59          59          59          59          59          22          23          28          28
Mar         Mean        8.58        0.415       1.904       5.041       16.394      0.635       0.0173      1.543       2.214       0.0399
Mar         StdDev      3.707       0.329       0.572       1.998       6.498       0.524       0.0071      1.053       4.967       0.0896
Apr         N           54          54          54          54          54          54          18          22          26          26
Apr         Mean        8.101       0.436       1.918       4.778       15.538      0.715       0.0236      1.148       3.16        0.057
Apr         StdDev      3.419       0.243       0.62        1.887       6.136       0.427       0.0071      1.004       7.903       0.1426
May         N           53          53          53          53          53          53          16          23          26          26
May         Mean        7.415       0.404       1.793       4.374       14.223      0.692       0.0278      1.381       1.042       0.0188
May         StdDev      4.132       0.236       0.668       2.241       7.287       0.424       0.0058      0.873       1.594       0.0287
Jun         N           46          46          46          46          46          46          17          20          25          25
Jun         Mean        6.274       0.283       1.401       3.754       12.207      0.456       0.0242      0.541       0.276       0.005
Jun         StdDev      2.322       0.112       0.327       1.419       4.614       0.232       0.0055      0.261       1.366       0.0246
Jul         N           47          47          47          47          47          47          18          17          24          24
Jul         Mean        6.388       0.243       1.358       3.763       12.238      0.411       0.0194      0.189       -0.014      -0.0003
Jul         StdDev      2.022       0.107       0.383       1.11        3.61        0.261       0.0048      0.218       0.181       0.0033
Aug         N           46          46          46          46          46          46          17          15          22          22
Aug         Mean        6.695       0.291       1.514       3.986       12.962      0.511       0.0215      0.179       0.056       0.001
Aug         StdDev      4.914       0.158       0.899       2.888       9.391       0.327       0.0032      0.113       0.184       0.0033
Sep         N           49          49          49          49          49          49          17          20          21          21
Sep         Mean        5.948       0.294       1.372       3.533       11.491      0.483       0.0205      0.229       0.771       0.0139
Sep         StdDev      2.485       0.103       0.453       1.382       4.495       0.221       0.0049      0.323       1.645       0.0297
Oct         N           48          48          48          46          46          46          17          18          21          21
Oct         Mean        6.506       0.309       1.437       3.827       12.447      0.475       0.0182      0.27        1.407       0.0254
Oct         StdDev      2.99        0.231       0.55        1.702       5.536       0.287       0.0041      0.211       2.373       0.0428
Nov         N           47          47          47          44          44          44          18          12          23          23
Nov         Mean        9.826       0.26        1.728       5.816       18.915      0.282       0.012       0.238       0.42        0.0076
Nov         StdDev      4.355       0.166       0.569       2.459       7.997       0.251       0.0042      0.21        1.537       0.0277
Dec         N           37          37          37          37          37          37          17          8           21          21
Dec         Mean        9.176       0.244       1.626       5.377       17.484      0.273       0.0093      0.429       0.577       0.0104
Dec         StdDev      3.307       0.129       0.457       1.832       5.957       0.156       0.0022      0.467       1.38        0.0249
Ann         Mean        7.796       0.353       1.663       4.597       14.949      0.507       1.684       -999        0.655       1.831            0.033

Cheju
KOREAPEMWest
33.52°N     126.48°E
10-sept-91  27-Oct-1995
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4         NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Al/0.08     Air         Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       nmol/m3     µg/m3
Jan         N           10          10          10          10          10          10          5           5           10          10
Jan         Mean        7.253       2.204       5.375       4.311       14.019      4.29        0.0063      7.253       66.985      1.2083
Jan         StdDev      2.24        1.106       1.946       1.451       4.717       1.785       0.0027      6.23        43.974      0.7932
Feb         N           9           9           9           9           9           9           5           5           9           9
Feb         Mean        7.545       3.734       7.812       4.491       14.605      6.682       0.0148      15.16       154.833     2.793
Feb         StdDev      1.792       1.381       3.269       0.987       3.209       3.24        0.0064      7.525       64.164      1.1574
Mar         N           9           9           9           9           9           9           3           3           9           9
Mar         Mean        13.313      4.756       9.968       7.491       24.361      8.083       0.0131      23.412      173.717     3.1336
Mar         StdDev      9.81        2.968       3.654       5.422       17.633      2.847       0.0014      4.657       85.94       1.5502
Apr         N           14          14          14          14          14          14          7           7           14          14
Apr         Mean        7.21        4.165       8.638       4.642       15.097      7.469       0.0458      27.391      153.217     2.7638
Apr         StdDev      4.731       2.37        5.032       2.888       9.392       4.737       0.0355      23.079      91.48       1.6502
May         N           18          18          18          18          18          18          10          10          18          18
May         Mean        5.264       5.394       8.985       3.244       10.551      8.169       0.0989      29.842      193.779     3.4955
May         StdDev      3.601       1.946       3.334       2.261       7.351       3.483       0.0674      25.305      100.748     1.8174
Jun         N           17          17          17          17          17          17          8           7           17          17
Jun         Mean        3.795       5.56        10.391      2.403       7.813       9.786       0.0966      7.911       277.244     5.0011
Jun         StdDev      2.352       1.66        4.444       1.555       5.056       4.4         0.0397      3.47        120.081     2.1661
Jul         N           11          11          11          11          11          11          6           6           11          11
Jul         Mean        5.894       4.157       10.031      4.09        13.301      9.002       0.0508      4.124       205.112     3.7
Jul         StdDev      8.034       2.222       4.968       4.898       15.928      5.113       0.0159      2.971       123.202     2.2224
Aug         N           13          13          13          13          13          13          5           5           13          13
Aug         Mean        4.784       2.205       4.608       3.114       10.126      3.824       0.0268      5.546       88.619      1.5986
Aug         StdDev      3.066       1.368       2.292       1.976       6.426       2.08        0.0144      5.588       52.727      0.9511
Sep         N           18          18          18          18          18          18          11          11          18          18
Sep         Mean        15.723      4.558       9.564       9.572       31.127      7.155       0.0217      11.848      172.208     3.1064
Sep         StdDev      22.2        2.227       4.674       13.119      42.662      4.207       0.0154      9.948       94.179      1.6989
Oct         N           19          19          19          19          19          19          11          10          19          19
Oct         Mean        12.113      4.556       8.112       7.154       23.266      6.311       0.0134      11.246      172.057     3.1037
Oct         StdDev      15.495      1.745       2.855       8.974       29.183      2.624       0.0067      3.876       88.078      1.5888
Nov         N           13          13          13          13          13          13          8           8           13          13
Nov         Mean        8.78        5.383       9.799       5.095       16.57       8.516       0.0166      16.346      190.939     3.4443
Nov         StdDev      4.361       2.599       3.763       2.157       7.014       3.502       0.0079      10.121      72.572      1.3091
Dec         N           7           7           7           7           7           7           3           3           7           7
Dec         Mean        8.413       3.182       8.555       5.078       16.513      7.277       0.0134      9.649       133.635     2.4106
Dec         StdDev      4.334       1.651       4.49        2.207       7.176       4.352       0.0095      8.039       86.537      1.561
Ann         Mean        8.341       4.154       8.486       5.057       16.446      7.214       0.0349      14.144      165.195     2.9799

Hedo
OkinawaNASA
26.92°N     128.25°E
01-sept-91  18-Mar-1994
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4         NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Al/0.08     Air         Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       nmol/m3     µg/m3
Jan         N           10          10          10          10          10          10          10          7           10          10
Jan         Mean        11.41       1.561       7.371       7.618       24.774      5.453       0.0084      6.065       63.606      1.1474
Jan         StdDev      2.639       0.762       3.604       1.661       5.401       3.444       0.0044      3.961       39.698      0.7161
Feb         N           10          10          10          10          10          10          10          7           10          10
Feb         Mean        15.233      1.59        7.461       9.446       30.718      5.083       0.0113      16.226      67.362      1.2151
Feb         StdDev      4.108       0.658       1.744       2.228       7.245       1.38        0.005       17.977      36.146      0.652
Mar         N           12          12          12          12          12          12          12          7           12          12
Mar         Mean        11.419      1.253       5.036       7.232       23.52       3.216       0.017       7.303       40.347      0.7278
Mar         StdDev      7.953       0.367       1.743       3.929       12.777      1.354       0.007       5.433       26.658      0.4809
Apr         N           7           7           7           7           7           7           7           6           7           7
Apr         Mean        9.839       2.287       7.419       6.11        19.869      5.881       0.0379      34.174      80.936      1.46
Apr         StdDev      2.786       0.543       2.017       1.432       4.658       2.043       0.0108      39.874      16.131      0.291
May         N           7           7           7           7           7           7           7           7           7           7
May         Mean        7.334       2.422       7.725       4.773       15.52       6.524       0.0374      9.431       110.735     1.9975
May         StdDev      3.473       1.171       3.761       2.125       6.911       3.612       0.0124      10.434      72.522      1.3082
Jun         N           8           8           8           8           8           8           8           8           8           8
Jun         Mean        5.63        1.2         2.97        3.39        11.026      2.117       0.0218      1.596       41.233      0.7438
Jun         StdDev      1.461       0.402       1.261       0.908       2.953       1.208       0.0026      1.955       24.019      0.4333
Jul         N           5           5           5           5           5           5           5           5           5           5
Jul         Mean        5.993       1.16        2.931       3.667       11.925      2.008       0.0197      1.212       29.812      0.5378
Jul         StdDev      2.321       0.336       1.858       1.668       5.424       1.48        0.0022      0.966       7.482       0.135
Aug         N           7           7           7           7           7           7           7           7           7           7
Aug         Mean        14.12       2.004       6.259       8.963       29.147      4.003       0.0232      1.766       40.489      0.7304
Aug         StdDev      14.174      0.558       2.693       8.752       28.462      1.929       0.004       1.993       23.445      0.4229
Sep         N           4           4           4           4           4           4           4           4           4           4
Sep         Mean        9.659       2.232       4.91        6.463       21.018      3.283       0.0221      2.807       41.64       0.7511
Sep         StdDev      4.842       0.821       1.902       3.301       10.734      1.367       0.0039      2.064       21.719      0.3918
Oct         N           5           5           5           5           5           5           5           5           5           5
Oct         Mean        16.162      2.412       6.746       10.318      33.554      4.149       0.0146      6.076       59.556      1.0743
Oct         StdDev      8.097       0.247       0.909       4.51        14.666      0.924       0.0039      4.701       22.866      0.4125
Nov         N           4           4           4           4           4           4           4           4           4           4
Nov         Mean        16.482      1.386       6.491       9.666       31.433      4.058       0.0114      5.684       39.987      0.7213
Nov         StdDev      6.419       0.729       1.631       2.444       7.949       2.184       0.006       4.223       23.837      0.43
Dec         N           8           8           8           8           8           8           8           5           8           8
Dec         Mean        12.55       1.387       7.616       8.204       26.68       5.551       0.0095      8.101       56.758      1.0238
Dec         StdDev      2.526       0.51        1.76        1.311       4.263       1.977       0.0045      9.528       39.302      0.709
Ann         Mean        11.319      1.741       6.078       7.154       23.265      4.277       0.0195      8.37        56.038      1.0109

FanningIsland
SEAREX
3.92°N      159.33°W
02-avr-81   14-août-86
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4         NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Al/0.08     Air         Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       nmol/m3     µg/m3
Jan         N           13          13          13          13          13          13          1           13          0           0
Jan         Mean        9.849       0.144       2.043       5.628       18.302      0.626       0.036       0.036       -999        -999
Jan         StdDev      5.311       0.035       0.75        2.855       9.285       0.157       -999        0.022       -999        -999
Feb         N           18          18          18          18          18          18          1           18          0           0
Feb         Mean        10.422      0.184       2.243       5.925       19.267      0.752       0.065       0.159       -999        -999
Feb         StdDev      4.196       0.099       0.801       2.266       7.37        0.377       -999        0.317       -999        -999
Mar         N           13          13          13          13          13          13          2           13          0           0
Mar         Mean        11.144      0.183       2.158       6.262       20.365      0.581       0.0588      0.325       -999        -999
Mar         StdDev      4.988       0.079       0.881       2.696       8.766       0.35        0.0003      0.357       -999        -999
Apr         N           15          15          15          15          15          15          5           15          0           0
Apr         Mean        7.756       0.126       1.685       4.391       14.281      0.579       0.0336      0.21        -999        -999
Apr         StdDev      3.25        0.078       0.676       1.796       5.841       0.424       0.0107      0.176       -999        -999
May         N           17          17          17          17          17          17          4           17          0           0
May         Mean        7.172       0.149       1.592       4.106       13.353      0.558       0.041       0.16        -999        -999
May         StdDev      2.851       0.1         0.642       1.684       5.475       0.33        0.008       0.29        -999        -999
Jun         N           14          14          14          14          14          14          1           14          0           0
Jun         Mean        5.591       0.123       1.359       3.229       10.501      0.546       0.0484      0.051       -999        -999
Jun         StdDev      1.235       0.036       0.288       0.659       2.144       0.187       -999        0.056       -999        -999
Jul         N           16          16          16          16          16          16          1           16          0           0
Jul         Mean        6.548       0.14        1.646       3.814       12.404      0.686       0.0462      0.03        -999        -999
Jul         StdDev      1.644       0.046       0.475       0.986       3.206       0.361       -999        0.027       -999        -999
Aug         N           17          17          17          17          17          17          1           17          0           0
Aug         Mean        5.233       0.251       1.379       3.13        10.178      0.591       0.037       0.102       -999        -999
Aug         StdDev      1.526       0.333       0.305       0.84        2.732       0.257       -999        0.255       -999        -999
Sep         N           15          15          15          15          15          15          2           15          0           0
Sep         Mean        6.645       0.206       1.66        3.915       12.731      0.674       0.0467      0.041       -999        -999
Sep         StdDev      2.992       0.121       0.582       1.647       5.355       0.33        0.0145      0.03        -999        -999
Oct         N           10          10          10          10          10          10          4           10          0           0
Oct         Mean        9.85        0.171       2.008       5.528       17.977      0.616       0.0443      0.036       -999        -999
Oct         StdDev      7.545       0.129       0.865       4.005       13.023      0.381       0.009       0.025       -999        -999
Nov         N           8           8           8           8           8           8           4           8           0           0
Nov         Mean        6.882       0.182       1.749       3.966       12.896      0.751       0.0488      0.053       -999        -999
Nov         StdDev      2.101       0.062       0.267       1.058       3.439       0.188       0.0061      0.051       -999        -999
Dec         N           6           6           6           6           6           6           1           6           0           0
Dec         Mean        7.935       0.169       1.867       4.643       15.099      0.699       0.0677      0.04        -999        -999
Dec         StdDev      2.876       0.042       0.445       1.59        5.17        0.151       -999        0.029       -999        -999
Ann         Mean        7.919       0.169       1.782       4.545       14.78       0.638       0.0478      0.104       -999        -999

EnewetakAtoll
SEAREX
11.33°N     162.33°E
27-févr-81  10-juin-87
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4         NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Al/0.08     Air         Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       nmol/m3     µg/m3
Jan         N           11          11          11          11          11          11          0           7           0           0
Jan         Mean        31.681      0.118       4.591       17.617      57.292      0.156       -999        0.132       -999        -999
Jan         StdDev      6.167       0.045       0.823       3.105       10.098      0.406       -999        0.202       -999        -999
Feb         N           12          12          12          12          12          12          0           9           0           0
Feb         Mean        31.188      0.204       4.509       17.248      56.091      0.168       -999        0.403       -999        -999
Feb         StdDev      10.508      0.062       1.357       5.556       18.067      0.229       -999        0.531       -999        -999
Mar         N           17          17          17          17          17          17          0           13          0           0
Mar         Mean        35.201      0.228       4.797       19.607      63.761      -0.138      -999        0.449       -999        -999
Mar         StdDev      10.593      0.114       1.074       5.669       18.437      0.745       -999        0.528       -999        -999
Apr         N           17          17          17          17          17          17          0           16          0           0
Apr         Mean        37.436      0.299       5.483       21.142      68.755      0.162       -999        0.429       -999        -999
Apr         StdDev      9.626       0.149       1.365       5.325       17.316      0.746       -999        0.248       -999        -999
May         N           28          28          28          28          28          28          0           23          0           0
May         Mean        33.664      0.182       4.778       18.776      61.059      0.052       -999        0.549       -999        -999
May         StdDev      9.004       0.114       1.209       5.071       16.491      0.301       -999        0.324       -999        -999
Jun         N           18          18          18          18          18          18          0           17          0           0
Jun         Mean        33.99       0.121       4.845       18.987      61.744      0.066       -999        0.283       -999        -999
Jun         StdDev      11.347      0.053       1.507       5.944       19.331      0.702       -999        0.203       -999        -999
Jul         N           14          14          14          14          14          14          0           14          0           0
Jul         Mean        33.925      0.058       4.476       18.118      58.92       -0.084      -999        0.077       -999        -999
Jul         StdDev      14.712      0.035       1.744       7.331       23.84       0.59        -999        0.079       -999        -999
Aug         N           13          13          13          13          13          13          0           13          0           0
Aug         Mean        35.514      0.137       4.894       19.432      63.193      0.003       -999        0.06        -999        -999
Aug         StdDev      14.513      0.22        1.676       7.058       22.954      0.229       -999        0.058       -999        -999
Sep         N           10          10          10          10          10          10          0           9           0           0
Sep         Mean        39.332      0.048       5.693       20.975      68.209      0.413       -999        0.07        -999        -999
Sep         StdDev      14.721      0.036       2.029       7.785       25.317      0.538       -999        0.064       -999        -999
Oct         N           8           8           8           8           8           8           0           7           0           0
Oct         Mean        22.464      0.111       3.43        12.431      40.425      0.301       -999        0.107       -999        -999
Oct         StdDev      7.519       0.079       1.019       4.23        13.757      0.217       -999        0.088       -999        -999
Nov         N           12          12          12          12          12          12          0           10          0           0
Nov         Mean        33.499      0.198       4.625       18.643      60.626      -0.067      -999        0.172       -999        -999
Nov         StdDev      12.152      0.218       1.338       6.758       21.976      0.722       -999        0.215       -999        -999
Dec         N           8           8           8           8           8           8           0           4           0           0
Dec         Mean        36.348      0.11        4.989       20.228      65.781      -0.102      -999        0.143       -999        -999
Dec         StdDev      14.601      0.042       1.76        7.363       23.944      0.352       -999        0.091       -999        -999
Ann         Mean        33.687      0.151       4.759       18.6        60.488      0.078       -999        0.239       -999        -999

RaggedPointBarbados

13.17°N     59.43°W
05-May-1984 01-juil-98
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash*1.3     Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           421         421         421         421         421         413         215         421         295
Jan         Mean        11.375      0.422       2.028       6.44        20.944      0.397       0.0137      5.132       0.0596
Jan         StdDev      6.497       0.431       1.059       3.645       11.855      0.308       0.0036      10.704      0.0864
Feb         N           385         385         384         385         385         364         204         384         272
Feb         Mean        11.965      0.503       2.177       6.655       21.642      0.512       0.016       7.671       0.0664
Feb         StdDev      7.133       0.687       1.052       3.855       12.537      0.341       0.0042      15.299      0.0735
Mar         N           433         433         432         433         433         422         224         433         310
Mar         Mean        10.714      0.488       2.118       5.958       19.374      0.643       0.0183      11.715      0.0856
Mar         StdDev      6.213       0.336       0.936       3.308       10.759      0.409       0.0052      23.462      0.0724
Apr         N           416         416         416         416         416         405         198         416         296
Apr         Mean        10.36       0.736       2.37        5.796       18.85       0.918       0.0227      18.524      0.143
Apr         StdDev      6.055       0.413       1.045       3.217       10.461      0.578       0.0073      33.033      0.1039
May         N           440         440         440         440         440         431         193         440         289
May         Mean        9.936       0.743       2.319       5.595       18.194      0.929       0.0259      21.643      0.1657
May         StdDev      4.379       0.388       0.923       2.397       7.795       0.618       0.0087      27.422      0.1507
Jun         N           446         446         446         446         446         440         220         443         295
Jun         Mean        11.145      0.694       2.556       6.304       20.502      0.981       0.0278      34.32       0.1257
Jun         StdDev      5.67        0.276       0.987       3.262       10.609      0.546       0.01        28.686      0.0969
Jul         N           434         434         433         434         434         429         213         434         280
Jul         Mean        9.483       0.551       2.428       5.379       17.491      1.074       0.0245      26.77       0.1518
Jul         StdDev      5.008       0.244       1.247       2.764       8.988       0.873       0.0094      22.513      0.2164
Aug         N           393         392         393         393         393         391         201         393         278
Aug         Mean        7.95        0.535       2.142       4.485       14.585      1.01        0.0209      20.744      0.124
Aug         StdDev      4.295       0.245       0.924       2.38        7.739       0.576       0.0095      17.912      0.0846
Sep         N           357         357         357         357         357         353         183         357         264
Sep         Mean        8.244       0.526       2.085       4.621       15.029      0.933       0.0176      21.909      0.1254
Sep         StdDev      4.581       0.249       0.921       2.531       8.232       0.517       0.008       22.24       0.1
Oct         N           374         374         374         374         374         373         195         374         256
Oct         Mean        7.963       0.488       1.845       4.5         14.633      0.713       0.0158      14.519      0.1169
Oct         StdDev      4.933       0.326       0.866       2.699       8.778       0.468       0.0075      22.7        0.1237
Nov         N           401         401         401         401         401         391         215         401         280
Nov         Mean        10.283      0.511       1.969       5.792       18.836      0.514       0.0153      6.126       0.0753
Nov         StdDev      7.017       0.538       1.066       3.798       12.351      0.431       0.0064      10.773      0.0965
Dec         N           419         419         419         419         419         410         240         419         304
Dec         Mean        9.969       0.507       1.902       5.693       18.514      0.471       0.0165      4.764       0.0627
Dec         StdDev      6.111       0.567       0.974       3.441       11.191      0.334       0.0063      9.775       0.0913
Ann         Mean        9.949       0.558       2.161       5.601       18.216      0.758       0.0196      16.153      0.1085

IzanaTenerife

28.30°N     16.50°W
25-juil-87  01-juil-98
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash&Al      Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           147         147         147         147         147         147         85          98          137
Jan         Mean        0.431       0.481       0.523       0.244       0           0.523       0.00336     9.983       0.2037
Jan         StdDev      0.777       0.742       0.949       0.512       0           0.949       0.00182     29.985      0.3463
Feb         N           162         162         162         162         162         162         97          116         153
Feb         Mean        0.684       0.542       0.876       0.423       0           0.876       0.00327     40.256      0.2773
Feb         StdDev      1.186       0.651       1.42        0.785       0           1.42        0.00189     124.381     0.5635
Mar         N           200         200         200         200         200         200         121         128         188
Mar         Mean        0.967       0.707       1.366       0.573       0           1.366       0.0051      62.516      0.3169
Mar         StdDev      1.404       0.637       2.022       0.999       0           2.022       0.00429     141.217     0.3059
Apr         N           249         248         249         249         249         249         142         180         221
Apr         Mean        0.573       0.663       1.036       0.346       0           1.036       0.00553     17.189      0.3046
Apr         StdDev      0.833       0.576       1.796       0.642       0           1.796       0.00551     53.626      0.3455
May         N           273         273         273         273         273         273         153         199         247
May         Mean        0.547       0.787       0.995       0.328       0           0.995       0.00549     22.588      0.3434
May         StdDev      0.924       0.548       1.608       0.733       0           1.608       0.00393     150.723     0.4252
Jun         N           255         255         253         255         255         253         152         191         229
Jun         Mean        0.391       0.853       0.863       0.257       0           0.863       0.00469     19.283      0.2777
Jun         StdDev      0.486       0.486       1.053       0.351       0           1.053       0.00479     70.9        0.349
Jul         N           238         238         238         238         238         238         165         210         213
Jul         Mean        0.552       1.136       1.491       0.349       0           1.491       0.0044      48.711      0.376
Jul         StdDev      0.619       0.669       1.54        0.381       0           1.54        0.00319     85.074      0.4384
Aug         N           248         248         248         249         249         248         126         189         234
Aug         Mean        0.546       1.059       1.429       0.342       0           1.429       0.00314     49.12       0.4407
Aug         StdDev      0.693       0.535       1.536       0.474       0           1.536       0.00265     62.083      0.4137
Sep         N           242         242         242         242         242         242         148         174         233
Sep         Mean        0.572       0.911       1.098       0.352       0           1.098       0.00489     45.839      0.3408
Sep         StdDev      0.704       0.575       1.278       0.449       0           1.278       0.00375     103.368     0.3252
Oct         N           234         233         233         234         234         233         138         185         223
Oct         Mean        0.503       0.588       0.733       0.3         0           0.733       0.0053      16.508      0.2672
Oct         StdDev      0.553       0.511       0.916       0.387       0           0.916       0.00294     33.802      0.2652
Nov         N           204         204         203         204         204         203         117         143         191
Nov         Mean        0.505       0.598       0.691       0.294       0           0.691       0.0039      23.49       0.2074
Nov         StdDev      0.638       0.521       1.078       0.432       0           1.078       0.00203     89.679      0.2235
Dec         N           182         181         181         182         182         181         109         124         174
Dec         Mean        0.426       0.495       0.453       0.202       0           0.453       0.00354     6.62        0.1831
Dec         StdDev      0.569       0.597       0.545       0.323       0           0.545       0.00177     20.585      0.252
Ann         Mean        0.558       0.735       0.963       0.334       0           0.963       0.00438     30.175      0.2949

BermudaWestAndEast
CompDataSet
32.27°N     64.87°W
29-Mar-1989 01-janv-98
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash&Al      Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           168         168         168         168         168         155         122         62          168
Jan         Mean        9.047       1.068       3.004       5.462       17.763      1.483       0.0163      0.192       0.2199
Jan         StdDev      7.55        1.185       2.53        4.645       15.106      1.116       0.0188      0.172       0.1938
Feb         N           150         150         150         150         150         146         119         44          147
Feb         Mean        8.304       1.048       3.061       5.001       16.262      1.806       0.0156      0.394       0.2728
Feb         StdDev      4.658       0.842       1.58        2.574       8.369       1.368       0.0135      0.481       0.3231
Mar         N           164         164         164         163         163         160         131         55          164
Mar         Mean        7.664       1.427       4.14        4.847       15.764      2.942       0.0236      1.417       0.4957
Mar         StdDev      4.575       1.111       2.688       2.59        8.423       2.709       0.0175      1.721       0.5172
Apr         N           157         157         157         157         157         155         126         62          157
Apr         Mean        6.712       1.33        3.781       4.279       13.914      2.726       0.0429      1.048       0.4736
Apr         StdDev      4.172       0.832       1.894       2.315       7.528       1.905       0.0268      0.807       0.35
May         N           188         188         188         188         188         184         126         94          188
May         Mean        5.383       1.329       3.5         3.519       11.444      2.647       0.0625      1.909       0.4758
May         StdDev      3.838       0.866       2.323       2.075       6.747       2.301       0.0347      2.588       0.3832
Jun         N           174         174         174         173         173         172         108         143         170
Jun         Mean        4.362       1.076       3.275       2.832       9.21        2.57        0.0645      4.05        0.4282
Jun         StdDev      2.866       0.765       2.916       1.553       5.05        2.931       0.0321      11.328      0.5032
Jul         N           199         199         199         197         197         197         136         169         195
Jul         Mean        4.211       0.908       2.742       2.642       8.59        2.082       0.0546      10.348      0.3032
Jul         StdDev      2.339       0.605       2.562       1.258       4.09        2.541       0.0222      13.436      0.3186
Aug         N           191         191         186         191         191         185         126         155         185
Aug         Mean        4.007       0.709       2.771       2.505       8.147       2.139       0.048       8.729       0.2913
Aug         StdDev      2.744       0.454       3.548       1.51        4.911       3.52        0.0199      17.26       0.3465
Sep         N           196         196         196         196         196         188         134         130         196
Sep         Mean        5.858       0.825       2.702       3.625       11.788      1.818       0.0402      3.8         0.2947
Sep         StdDev      5.058       0.559       1.839       2.919       9.493       1.814       0.0222      9.529       0.3099
Oct         N           196         196         196         196         196         190         131         40          196
Oct         Mean        7.701       1.04        2.998       4.712       15.323      1.794       0.028       2.312       0.3416
Oct         StdDev      4.635       0.917       1.883       2.499       8.126       1.863       0.0176      3.86        0.372
Nov         N           187         187         187         187         187         180         117         70          187
Nov         Mean        8.264       1.081       2.76        4.979       16.193      1.524       0.0192      5.655       0.2735
Nov         StdDev      5.75        0.787       1.269       3.132       10.184      1.021       0.0136      27.383      0.2047
Dec         N           186         186         186         186         186         179         123         73          186
Dec         Mean        8.037       1.232       2.831       4.944       16.078      1.607       0.011       0.493       0.2152
Dec         StdDev      3.931       1.114       1.358       2.227       7.242       1.227       0.007       0.554       0.1518
Ann         Mean        6.629       1.089       3.131       4.112       13.373      2.095       0.0355      3.362       0.3405

Heimaey
Iceland
63.40°N     20.30°W
20-juil-91  02-janv-98
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash*1.3     Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           110         107         110         110         110         97          46          -999        110
Jan         Mean        18.625      0.213       3.148       10.203      33.182      0.53        0.0023      -999        0.1412
Jan         StdDev      12.131      0.314       1.992       6.645       21.609      0.691       0.0022      -999        0.1092
Feb         N           96          96          96          96          96          83          55          -999        96
Feb         Mean        24.022      0.208       4.006       13.401      43.579      0.662       0.0022      -999        0.1663
Feb         StdDev      21.176      0.306       3.032       13.152      42.77       0.911       0.0022      -999        0.1886
